molecule_chembl_id,canonical_smiles,clean_smiles,IC50_nM
CHEMBL36819,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,53.0
CHEMBL40130,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,3.7
CHEMBL35820,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.006
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,Brc1cccc(Nc2ncnc3ccccc23)c1,27.0
CHEMBL289787,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,10000.0
CHEMBL37099,Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,10000.0
CHEMBL460731,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,20.0
CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,12.0
CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.37
CHEMBL289162,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,5.1
CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,41.0
CHEMBL39715,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,3.4
CHEMBL289213,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,0.72
CHEMBL517907,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,11.0
CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,40.0
CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.44
CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.44
CHEMBL39811,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.5
CHEMBL36727,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.8
CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,8.8
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,c1ccc(Nc2ncnc3ccccc23)cc1,346.0
CHEMBL416611,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1.6
CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,4.8
CHEMBL36164,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,3.5
CHEMBL57323,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,610.0
CHEMBL76599,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5530.0
CHEMBL335648,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC1C([N+](C)(C)C)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,19.0
CHEMBL157084,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,35.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,100.0
CHEMBL56236,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,6680.0
CHEMBL337026,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,200.0
CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,7000.0
CHEMBL57366,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,450.0
CHEMBL338049,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,17.0
CHEMBL432738,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,1360.0
CHEMBL338155,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)NC4=O,260.0
CHEMBL56731,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)Nc1ccccc1,1258.93
CHEMBL333454,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,1737.8
CHEMBL122522,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,6760.83
CHEMBL56219,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,N#CC(=Cc1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,2089.3
CHEMBL118205,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,5248.07
CHEMBL2448064,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,300.0
CHEMBL24026,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCC=CCN1CCCC1,800.0
CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2ccccc2)c1O,398.11
CHEMBL324030,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSC2=NCCS2)c1O,8709.64
CHEMBL417941,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5888.44
CHEMBL326100,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,1000.0
CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,616.6
CHEMBL143212,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,1698.24
CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5011.87
CHEMBL428534,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,500.0
CHEMBL326318,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSCc2ccccc2)c1O,891.25
CHEMBL281872,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,400.0
CHEMBL281990,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,1000.0
CHEMBL25450,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,500.0
CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCCN(C)C1,100.0
CHEMBL24137,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,100.0
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,COc1cc2c(=Nc3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,200.0
CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,707.95
CHEMBL56393,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,5011.87
CHEMBL143805,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,3019.95
CHEMBL2448065,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,300.0
CHEMBL63356,Oc1cc2cc(-c3cccnc3)cnc2cc1O,Oc1cc2cc(-c3cccnc3)cnc2cc1O,500.0
CHEMBL118321,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,7943.28
CHEMBL283088,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,200.0
CHEMBL67027,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,COc1ccc(C=C(C#N)c2cccnc2)cc1OC,700.0
CHEMBL342929,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6900.0
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2ccccn2)c1O,3388.44
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,COc1cc(C=C(C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,707.95
CHEMBL1744347,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,75.0
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,CC(NC(=O)C(C#N)=Cc1ccc(O)c(O)c1)c1ccccc1,2511.89
CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,400.0
CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,6606.93
CHEMBL279459,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,450.0
CHEMBL1202473,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,300.0
CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,5128.61
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0
CHEMBL2448066,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,100.0
CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,N#CC(=Cc1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,645.65
CHEMBL126384,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,5.4
CHEMBL129509,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,9.3
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,960.0
CHEMBL126137,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,40.0
CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,3.2
CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.2
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,3.5
CHEMBL338215,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,5.4
CHEMBL309765,CN1C(=S)C(CCC(=O)O)c2ccccc21,CN1C(=S)C(CCC(=O)O)c2ccccc21,6700.0
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,COc1cc(NC(=O)C=CCN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,2880.0
CHEMBL340484,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,4.9
CHEMBL127058,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.2
CHEMBL128467,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.4
CHEMBL326280,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,790.0
CHEMBL340700,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2
CHEMBL338114,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,0.91
CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2.6
CHEMBL340508,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.1
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,930.0
CHEMBL84513,O=C(O)CCCC1C(S)=Nc2ccccc21,O=C(O)CCCC1C(S)=Nc2ccccc21,6700.0
CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.24
CHEMBL126791,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,0.51
CHEMBL54400,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.13
CHEMBL128468,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.28
CHEMBL341522,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,5.6
CHEMBL111038,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,190.0
CHEMBL339416,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,0.74
CHEMBL30973,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CN(C)CC=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,310.0
CHEMBL92812,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4.0
CHEMBL309276,O=C(O)CCC1C(S)=Nc2ccccc21,O=C(O)CCC1C(S)=Nc2ccccc21,1620.0
CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940.0
CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4
CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.1
CHEMBL281300,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,590.0
CHEMBL126893,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.8
CHEMBL127082,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1.4
CHEMBL128759,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,12.0
CHEMBL126372,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.92
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,90.0
CHEMBL53428,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.09
CHEMBL125568,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0
CHEMBL129824,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.4
CHEMBL128432,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,45.0
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0
CHEMBL323630,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,CN(C)CC=CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,650.0
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,810.0
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,2320.0
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0
CHEMBL94061,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0
CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,7.2
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,N#Cc1cnc2ccc(NC(=O)C=CCN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,2290.0
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.9
CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.61
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C=CCN(C)C,790.0
CHEMBL338175,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.5
CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0
CHEMBL355330,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,300.0
CHEMBL170724,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570.0
CHEMBL168550,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,490.0
